CustomerID,Recency,Frequency,Monetary,CountryGroup,prediction
12999,196,3,455.8800001144409,United Kingdom,4
18142,157,2,1019.5199909210205,United Kingdom,4
13690,59,1,172.24999904632568,United Kingdom,4
17206,53,1,204.23999786376953,United Kingdom,4
13923,53,1,351.1300039291382,United Kingdom,4
15222,318,1,585.0,United Kingdom,4
13299,268,1,142.50000381469727,United Kingdom,4
17789,281,1,225.90000247955322,United Kingdom,4
15953,15,8,1657.2799957096577,United Kingdom,4
12627,10,7,4478.529971599579,Germany,0
14704,11,9,1493.9599929749966,United Kingdom,4
12669,150,3,2744.0300431251526,France,0
15113,9,3,3509.4299767017365,United Kingdom,4
13988,19,6,4147.959990501404,United Kingdom,4
12494,15,7,1246.1000018119812,France,0
16916,23,2,562.4099978506565,United Kingdom,4
12502,95,5,3723.8699979782104,Spain,1
16124,317,1,249.00000667572021,United Kingdom,4
15135,239,1,139.05000019073486,United Kingdom,4
17063,21,7,1461.139991760254,United Kingdom,4
12849,31,2,1010.2899914979935,United Kingdom,4
17197,29,1,1013.0100040435791,United Kingdom,4
16094,11,4,1078.2299938201904,United Kingdom,4
17698,260,1,154.9499979019165,United Kingdom,4
13317,66,6,2273.6799840927124,United Kingdom,4
13439,255,1,283.7099985778332,United Kingdom,4
17343,355,1,193.64000034332275,United Kingdom,4
15497,17,2,1262.2000007629395,United Kingdom,4
14733,16,12,9585.909976005554,United Kingdom,4
12841,4,25,3991.5800009667873,United Kingdom,4
13762,218,1,306.7200040817261,United Kingdom,4
18257,39,8,2337.629985809326,United Kingdom,4
15977,17,2,1054.7299941778183,United Kingdom,4
16474,7,7,1810.6500034332275,United Kingdom,4
13853,57,1,1090.1399984359741,United Kingdom,4
17924,11,7,2962.500015258789,United Kingdom,4
14220,247,2,632.4000024795532,United Kingdom,4
16042,22,5,1177.4699993133545,United Kingdom,4
14725,24,1,655.5800003409386,United Kingdom,4
15407,33,4,1046.739996522665,United Kingdom,4
13652,45,3,1095.0800075531006,United Kingdom,4
12406,22,2,3415.299991607666,Other,0
15010,35,1,308.94000148773193,United Kingdom,4
16419,112,6,958.7100003957748,United Kingdom,4
17076,36,3,841.0799798965454,United Kingdom,4
14176,297,4,576.9000110626221,United Kingdom,4
17843,303,1,205.47999703884125,United Kingdom,4
18013,155,2,187.28999894857407,United Kingdom,4
12390,79,1,549.8399991989136,Belgium,2
15823,372,1,15.0,United Kingdom,4
13043,273,1,516.4200029373169,United Kingdom,4
13069,0,24,4431.4399791657925,United Kingdom,4
14560,7,22,2237.769989013672,United Kingdom,4
15724,201,2,218.25000286102295,United Kingdom,4
14243,8,10,2588.769999027252,United Kingdom,4
13200,19,4,870.0899991989136,United Kingdom,4
13449,23,1,291.8799982070923,United Kingdom,4
14607,15,14,16209.499959945679,United Kingdom,4
17795,179,2,342.8300005197525,United Kingdom,4
14740,197,3,1448.2099976539612,United Kingdom,4
14572,3,7,2804.539997458458,United Kingdom,4
14852,58,6,2836.690007209778,United Kingdom,4
17995,281,1,76.10000038146973,United Kingdom,4
13817,29,2,382.979998588562,Germany,1
13727,28,2,333.4800033569336,United Kingdom,4
15400,92,5,716.1999921798706,United Kingdom,4
12697,28,3,957.5899982452393,Other,0
12564,261,1,456.89999771118164,France,0
14578,3,1,168.62999892234802,United Kingdom,4
12823,74,5,1759.5,United Kingdom,4
17722,96,4,2424.0400075912476,United Kingdom,4
14156,9,55,117210.08005082607,Other,1
14920,212,2,977.769998550415,United Kingdom,4
14189,2,15,4654.080005168915,United Kingdom,4
15920,154,4,167.49999836832285,United Kingdom,4
14414,91,7,1496.9799898862839,United Kingdom,4
14077,40,5,499.41999411582947,United Kingdom,4
12784,9,2,532.8199954032898,Portugal,1
17400,126,5,2097.8400061130524,United Kingdom,4
17069,28,9,2709.6999955177307,United Kingdom,4
13158,94,4,1201.060008764267,United Kingdom,4
16353,3,23,6675.710060596466,United Kingdom,4
17885,12,1,156.33999821543694,United Kingdom,4
14357,43,1,225.11999821662903,United Kingdom,4
17636,19,1,285.560001373291,United Kingdom,4
17026,185,2,154.82999992370605,United Kingdom,4
15280,172,1,113.11999869346619,United Kingdom,4
16863,31,2,502.80000162124634,United Kingdom,4
15325,103,1,161.73999923467636,United Kingdom,4
12515,353,1,383.70000076293945,Italy,1
15522,32,2,397.9899988695979,United Kingdom,4
18010,256,1,174.7999986410141,United Kingdom,4
15863,25,2,68.83999860286713,United Kingdom,4
14250,7,3,1904.0499954223633,United Kingdom,4
14730,1,8,1897.5699905455112,United Kingdom,4
15749,235,3,44534.2998046875,United Kingdom,1
16938,8,4,2711.679994702339,United Kingdom,4
14342,21,4,668.5600051879883,United Kingdom,4
16905,5,7,3037.5999938845634,United Kingdom,4
17797,22,3,780.4299968779087,United Kingdom,4
16989,7,6,1133.2499961853027,United Kingdom,4
13887,204,1,349.5500030517578,United Kingdom,4
15225,234,1,409.40000343322754,United Kingdom,4
17410,16,5,1214.7199997901917,United Kingdom,4
17221,7,2,334.47999764978886,United Kingdom,4
15713,143,2,356.69999980926514,United Kingdom,4
13602,64,1,428.8899989128113,United Kingdom,4
17148,51,1,124.8799991607666,United Kingdom,4
15118,134,1,244.8000030517578,United Kingdom,4
14024,121,2,327.69999504089355,United Kingdom,4
12716,3,2,1053.4899988174438,France,0
17096,15,4,1022.1299991607666,United Kingdom,4
17287,26,7,1049.0599996447563,United Kingdom,4
17800,37,9,1187.2100032567978,United Kingdom,4
17672,50,2,3178.170003890991,United Kingdom,4
16670,16,11,4095.899998188019,United Kingdom,4
15677,49,1,657.2299947738647,United Kingdom,4
13347,70,1,341.3599967956543,United Kingdom,4
14921,30,2,1316.0699977874756,United Kingdom,4
13763,63,1,1714.9600143432617,United Kingdom,4
13004,11,18,5655.909963607788,United Kingdom,4
12610,22,5,2099.5399961471558,Italy,1
17086,7,6,2050.079981803894,United Kingdom,4
12635,89,2,1689.1799969673157,Germany,0
15551,36,1,436.05999994277954,United Kingdom,4
16652,58,7,6773.970017910004,United Kingdom,4
16906,81,4,559.590000808239,United Kingdom,4
17550,197,3,267.15999817848206,United Kingdom,4
14256,260,2,969.0600023269653,United Kingdom,4
15888,80,1,168.310000538826,United Kingdom,4
14918,115,2,1610.1500153541565,United Kingdom,4
13485,233,1,454.23999977111816,United Kingdom,4
17905,71,4,798.9900003671646,United Kingdom,4
13359,63,1,439.56000232696533,United Kingdom,4
16569,3,1,124.20000076293945,United Kingdom,4
14406,119,1,156.74999904632568,United Kingdom,4
16341,24,4,1971.869987487793,United Kingdom,4
17418,42,2,463.46000051498413,United Kingdom,4
15916,16,8,1502.8599944114685,United Kingdom,4
16712,9,11,3611.3100005090237,United Kingdom,4
14842,43,4,2824.6899967193604,United Kingdom,4
16172,95,5,1140.209990978241,United Kingdom,4
18221,22,5,1041.6099948883057,United Kingdom,4
13292,38,2,578.939995765686,United Kingdom,4
12536,43,3,12601.830104351044,France,0
16261,17,4,728.5399977564812,United Kingdom,4
14047,8,5,1308.610008239746,United Kingdom,4
14034,22,3,648.8900008201599,United Kingdom,4
16788,123,2,594.3899938166142,United Kingdom,4
16471,274,1,223.9500026702881,United Kingdom,4
16135,262,1,517.5499982833862,United Kingdom,4
18146,140,2,160.35000133514404,United Kingdom,4
16968,4,2,439.4299964904785,United Kingdom,4
14350,274,1,282.92999744415283,United Kingdom,4
16759,7,3,789.7899932861328,United Kingdom,4
18120,214,1,111.1499993801117,United Kingdom,4
18227,217,1,93.75,United Kingdom,4
13831,16,6,2198.449976205826,United Kingdom,4
14298,8,44,51527.299995839596,United Kingdom,4
13874,358,1,540.4500007629395,United Kingdom,4
16449,197,2,707.6900000572205,United Kingdom,4
18126,60,1,200.92000058293343,United Kingdom,4
13310,28,3,1132.0300025939941,United Kingdom,4
15618,32,4,776.8499975204468,United Kingdom,4
15024,9,10,1636.4299958646297,United Kingdom,4
16225,44,5,1096.3199998438358,United Kingdom,4
15550,4,4,575.6299924254417,United Kingdom,4
12910,23,8,3075.0400047302246,United Kingdom,4
17389,0,34,31833.68000626564,United Kingdom,4
16899,7,6,1271.059994161129,United Kingdom,4
14744,16,7,1099.9799981713295,United Kingdom,4
16934,54,2,931.0300011634827,United Kingdom,4
12592,92,2,437.5999984741211,Germany,0
13492,136,3,1269.8399949073792,Switzerland,1
15158,45,1,401.4000024795532,United Kingdom,4
13034,54,2,642.7699995040894,United Kingdom,4
17232,2,2,417.77000188827515,United Kingdom,4
17050,96,6,3185.6399908065796,United Kingdom,4
14930,108,3,2362.959984779358,Other,0
13159,8,4,1429.3499915599823,United Kingdom,4
17957,66,1,111.67999956011772,United Kingdom,4
15632,15,8,3285.30997467041,United Kingdom,4
14547,3,8,3974.7499856948853,United Kingdom,4
16923,12,19,7069.079989261925,United Kingdom,4
14841,53,6,3295.7599778175354,United Kingdom,4
18177,31,6,1340.8699830770493,United Kingdom,4
18014,28,1,162.2199990749359,United Kingdom,4
14815,36,2,778.4999976158142,United Kingdom,4
12584,3,9,2338.1500182151794,Italy,1
18219,2,10,2069.770009994507,United Kingdom,4
13635,67,1,1071.029999256134,United Kingdom,4
14573,179,9,1639.8199909329414,United Kingdom,4
16018,39,2,408.89999783039093,United Kingdom,4
12461,94,2,826.8800058364868,Switzerland,1
12617,29,1,352.97999519109726,France,0
17679,52,2,1992.1100044250488,United Kingdom,4
17951,39,3,1008.5400085449219,United Kingdom,4
14567,56,2,1530.3600158691406,United Kingdom,4
14037,176,2,147.20000052452087,United Kingdom,4
12787,9,3,463.65999698638916,Other,0
18129,243,1,112.55000042915344,United Kingdom,4
17188,11,7,2474.230001926422,United Kingdom,4
16982,60,1,384.0600018501282,United Kingdom,4
13265,53,5,2092.660005569458,United Kingdom,4
12713,0,1,848.549991607666,Germany,0
13501,288,1,1340.3199954032898,Switzerland,1
12657,11,4,1643.1799974441528,France,0
16612,32,4,1187.6599941253662,United Kingdom,4
12600,28,10,2599.0400013923645,Germany,0
13012,9,8,1646.8400015830994,United Kingdom,4
16912,28,11,2555.580005645752,United Kingdom,4
12769,238,1,1143.6000022888184,Other,0
17320,100,3,1200.6199969053268,United Kingdom,4
15087,281,1,306.9399995803833,United Kingdom,4
15070,372,1,106.19999694824219,United Kingdom,4
13572,205,1,1384.2500143051147,United Kingdom,4
13008,323,1,229.46999645233154,United Kingdom,4
14030,18,8,2358.839996099472,United Kingdom,4
14056,1,23,8152.709962517023,United Kingdom,4
16686,47,7,2959.8799943476915,United Kingdom,4
17772,10,2,173.44999858736992,United Kingdom,4
16359,7,9,1750.9200172424316,United Kingdom,4
14305,71,3,1858.960000038147,United Kingdom,4
15976,165,2,427.6399955153465,United Kingdom,4
18176,358,1,476.35000133514404,United Kingdom,4
16655,17,6,3789.519999176264,United Kingdom,4
17253,18,1,178.25999873876572,United Kingdom,4
13075,129,1,919.6099910736084,United Kingdom,4
13647,9,4,1648.1199932098389,United Kingdom,4
16638,22,10,1680.7200057506561,United Kingdom,4
13115,11,4,2294.7800006866455,United Kingdom,4
15639,134,1,425.3199987411499,United Kingdom,4
12836,59,4,2610.3600100278854,United Kingdom,4
16955,184,4,518.6700010299683,United Kingdom,4
12947,143,6,1603.990003824234,United Kingdom,4
15853,51,1,110.79999941587448,United Kingdom,4
12374,25,1,742.9300022125244,Austria,1
17125,50,1,230.50000178813934,United Kingdom,4
16880,30,7,1491.4299909472466,United Kingdom,4
15428,15,1,93.78000068664551,United Kingdom,4
17754,0,5,1664.6499940156937,United Kingdom,4
16177,50,1,331.94999504089355,United Kingdom,4
12489,336,1,334.9300003051758,France,0
16117,189,1,232.20999908447266,United Kingdom,4
12431,35,15,6419.950003623962,Other,0
12431,35,15,6419.950003623962,Belgium,1
17450,8,46,194390.79052352905,United Kingdom,4
13396,29,2,1360.9900064468384,United Kingdom,4
16558,0,20,8338.489961266518,United Kingdom,4
16156,8,9,3092.0399947166443,United Kingdom,4
12966,9,1,160.1800012588501,United Kingdom,4
12856,7,6,2170.7799866199493,United Kingdom,4
17070,114,1,304.239994764328,United Kingdom,4
17259,148,2,581.2299957573414,United Kingdom,4
14696,4,7,2078.9500004053116,United Kingdom,4
14452,10,2,259.04999923706055,United Kingdom,4
17114,5,8,801.1199954152107,United Kingdom,4
16950,56,3,1178.5599945783615,United Kingdom,4
15611,9,13,1591.450005531311,United Kingdom,4
12527,81,3,348.71000480651855,Germany,0
15675,81,3,323.6900010108948,United Kingdom,4
16850,333,1,332.41000175476074,United Kingdom,4
15016,172,1,170.03999882936478,United Kingdom,4
14327,163,1,311.6499996185303,United Kingdom,4
14352,157,4,1078.9600057601929,United Kingdom,4
17244,53,1,954.8999985456467,United Kingdom,4
17504,206,9,2997.0299940109253,United Kingdom,4
18001,12,2,415.1300005912781,United Kingdom,4
13925,92,4,678.25,United Kingdom,4
13629,23,11,7792.360001087189,United Kingdom,4
12722,85,4,997.6299977302551,France,0
13777,0,33,25977.16013431549,United Kingdom,4
18185,249,1,304.25,United Kingdom,4
15841,72,4,1224.0599994659424,United Kingdom,4
16295,9,4,1328.5499920845032,United Kingdom,4
17690,30,15,4726.800006985664,United Kingdom,4
16715,78,1,301.7199938297272,United Kingdom,4
16298,22,3,598.2000026702881,United Kingdom,4
18236,29,6,882.2399950027466,United Kingdom,4
14335,16,2,454.8599993288517,Germany,0
15809,36,5,515.7699980735779,United Kingdom,4
15626,74,2,675.7999968528748,United Kingdom,4
15500,8,4,1131.5600090026855,United Kingdom,4
15117,14,5,1551.779991030693,United Kingdom,4
16996,30,6,1456.9600105285645,United Kingdom,4
13900,183,3,740.9500036239624,United Kingdom,4
17018,40,2,920.1000137329102,United Kingdom,4
15257,283,1,317.1500005722046,United Kingdom,4
14495,50,2,123.79999542236328,United Kingdom,4
15762,65,2,583.7500042915344,United Kingdom,4
15942,133,1,337.43999671936035,United Kingdom,4
12379,81,2,852.2399969100952,Belgium,1
15652,91,1,337.7399973869324,United Kingdom,4
14789,28,1,197.6400032043457,United Kingdom,4
17827,5,5,1987.3299995958805,United Kingdom,4
12449,22,4,4067.2899990081787,Belgium,1
13991,12,6,852.879992723465,United Kingdom,4
14348,260,1,409.57000207901,United Kingdom,4
15031,4,4,653.1899987459183,United Kingdom,4
13340,45,7,10736.479955673218,United Kingdom,4
14426,23,10,4481.669983863831,United Kingdom,4
15729,212,1,85.0,United Kingdom,4
13110,31,7,1488.6700040102005,United Kingdom,4
18097,7,6,2662.400005340576,United Kingdom,4
16203,58,4,592.8999996185303,United Kingdom,4
17083,109,3,1405.7800006866455,United Kingdom,4
17775,254,1,56.39999961853027,United Kingdom,4
14803,162,3,845.5500025749207,United Kingdom,4
13228,81,1,358.0,United Kingdom,4
15456,283,3,434.5899990797043,United Kingdom,4
14911,1,201,143711.1700656414,Other,1
14462,66,11,1980.5699933618307,United Kingdom,4
15531,8,2,1972.3899916410446,United Kingdom,4
15265,151,2,1506.1199989318848,United Kingdom,4
14472,103,8,1852.6699916124344,United Kingdom,4
17159,21,3,1538.879994392395,United Kingdom,4
16523,1,21,9418.469958782196,United Kingdom,4
13534,2,25,5870.079907655716,United Kingdom,4
13799,116,2,688.8599967956543,United Kingdom,4
16795,365,1,414.87999868392944,United Kingdom,4
17591,73,7,2203.670013189316,United Kingdom,4
14645,156,2,597.0900008678436,United Kingdom,4
12792,256,1,400.5399980545044,Portugal,1
14431,302,1,470.36000633239746,United Kingdom,4
13984,26,5,920.5100088119507,United Kingdom,4
16902,116,1,1706.8800013065338,United Kingdom,4
17561,19,1,165.11999768018723,United Kingdom,4
14009,198,2,695.6099987030029,United Kingdom,4
15066,53,1,893.5899991989136,United Kingdom,4
16909,72,1,379.14000129699707,United Kingdom,4
12571,39,2,519.6099996566772,France,0
16106,65,1,108.37999820709229,United Kingdom,4
15287,22,2,486.69000244140625,United Kingdom,4
18123,24,2,574.439995765686,United Kingdom,4
17796,40,4,689.9999950528145,United Kingdom,4
13521,1,3,1071.7299931198359,United Kingdom,4
12723,3,5,725.0700017213821,France,0
16358,1,4,2027.5000133514404,United Kingdom,4
16072,288,1,584.3200011253357,United Kingdom,4
15262,323,1,178.95000171661377,United Kingdom,4
15507,171,1,475.86000204086304,United Kingdom,4
13153,5,1,486.21999740600586,United Kingdom,4
17832,49,1,155.3699989914894,United Kingdom,4
14948,23,6,1101.9700031280518,United Kingdom,4
15557,28,1,468.91000056266785,United Kingdom,4
13740,240,1,350.7499952316284,United Kingdom,4
16696,135,4,657.9000129699707,United Kingdom,4
14262,8,8,2618.2299914360046,United Kingdom,4
14371,295,1,100.49999809265137,United Kingdom,4
14890,253,1,125.65000057220459,United Kingdom,4
14975,57,1,279.9399978518486,United Kingdom,4
18009,235,1,247.38999915122986,United Kingdom,4
15436,12,3,1067.7499921247363,United Kingdom,4
15453,1,7,1371.7699933946133,United Kingdom,4
16898,26,3,501.0299970060587,United Kingdom,4
16101,70,1,1290.6999888420105,United Kingdom,4
13576,10,18,6717.34005689621,United Kingdom,4
15885,92,3,379.3499984741211,United Kingdom,4
16009,22,4,972.109999537468,United Kingdom,4
12356,22,3,2811.430000782013,Portugal,1
14470,11,2,461.189999461174,United Kingdom,4
15384,169,2,642.4099950790405,United Kingdom,4
13901,72,5,2867.200011253357,United Kingdom,4
13140,108,3,422.4699990749359,United Kingdom,4
16875,67,5,2095.5299978256226,United Kingdom,4
13533,182,3,269.08999794721603,United Kingdom,4
13109,59,2,786.5400056838989,United Kingdom,4
15836,50,1,137.36999988555908,United Kingdom,4
18088,61,1,166.03000062704086,United Kingdom,4
14344,127,8,889.9300096035004,United Kingdom,4
13971,18,8,2758.2599964141846,United Kingdom,4
15673,88,4,2726.2299942970276,United Kingdom,4
18079,45,4,3613.1499947309494,United Kingdom,4
15701,2,4,1528.999990671873,United Kingdom,4
15119,245,1,266.40000343322754,United Kingdom,4
13850,129,1,1595.479983329773,United Kingdom,4
18145,12,4,2861.549974679947,United Kingdom,4
13863,247,1,305.7799997329712,United Kingdom,4
16374,66,2,466.72999769449234,United Kingdom,4
17736,9,3,377.4399981498718,United Kingdom,4
15704,140,4,2293.619996160269,United Kingdom,4
16045,119,4,1340.7000007629395,United Kingdom,4
13233,74,2,605.119996547699,United Kingdom,4
12735,315,2,779.5699920654297,France,0
16345,44,1,565.4600024223328,United Kingdom,4
17223,310,2,416.8899989724159,United Kingdom,4
16804,23,3,536.9899935722351,United Kingdom,4
15397,289,1,94.00000095367432,United Kingdom,4
14566,110,1,1432.0,Other,0
14461,148,3,2103.059984266758,United Kingdom,4
12530,59,4,1662.2799944877625,Germany,0
15514,12,11,4023.720013678074,United Kingdom,4
15734,114,2,1339.4499959945679,United Kingdom,4
17101,10,4,1621.7300024032593,United Kingdom,4
12364,7,4,1313.0999946594238,Belgium,3
14438,306,1,131.89999961853027,United Kingdom,4
14053,124,2,260.25,United Kingdom,4
13149,14,4,1676.059986114502,United Kingdom,4
13155,33,4,971.7599969804287,United Kingdom,4
13824,32,5,1698.9400024414062,United Kingdom,4
15589,255,3,478.5300016403198,United Kingdom,4
13011,372,1,50.55000114440918,United Kingdom,4
13046,30,2,629.3100004196167,United Kingdom,4
12441,366,1,173.5500030517578,France,0
15820,319,1,206.97999775409698,United Kingdom,4
17576,8,19,3564.8299863040447,United Kingdom,4
17180,56,4,783.9699934124947,United Kingdom,4
14179,40,2,701.5699930787086,United Kingdom,4
13414,133,3,1390.499994277954,United Kingdom,4
13544,39,2,276.059996843338,United Kingdom,4
17155,17,2,251.6999957561493,United Kingdom,4
17293,8,9,1854.0599972605705,United Kingdom,4
14881,19,1,255.40000009536743,United Kingdom,4
12758,116,2,2791.5900077819824,Portugal,1
14459,155,1,1837.920002937317,United Kingdom,4
12762,7,2,1898.5200037956238,Portugal,1
12642,25,3,1013.259997844696,Germany,0
12695,7,4,582.0999979972839,France,0
16411,19,2,211.69999903440475,United Kingdom,4
18035,35,3,713.889998793602,United Kingdom,4
16153,49,5,1824.2300000190735,United Kingdom,4
13809,305,1,155.0499997138977,Other,0
17877,170,1,237.6099991798401,United Kingdom,4
14059,266,1,183.59999561309814,United Kingdom,4
17455,203,1,131.70000076293945,United Kingdom,4
13184,14,10,1668.9499957561493,United Kingdom,4
16136,59,3,709.3800039291382,United Kingdom,4
13570,243,1,239.49000132083893,United Kingdom,4
12843,65,8,1702.2599912881851,United Kingdom,4
13963,308,4,664.5399971008301,United Kingdom,4
16553,163,12,5719.820001602173,United Kingdom,4
17426,8,6,5037.260005950928,United Kingdom,4
13078,3,26,12627.940074682236,United Kingdom,4
13093,275,8,7832.470001220703,United Kingdom,4
17402,4,13,2633.850019186735,United Kingdom,4
15104,196,2,993.5400049686432,United Kingdom,4
14647,201,1,236.03999984264374,United Kingdom,4
16574,71,1,451.4399995803833,United Kingdom,4
13211,10,3,1095.4199979305267,United Kingdom,4
13341,260,1,775.8499984741211,United Kingdom,4
16230,189,2,542.0300006866455,United Kingdom,4
16272,116,1,411.6999878883362,United Kingdom,4
13224,60,2,2155.9499962329865,United Kingdom,4
13760,54,2,286.7900015413761,United Kingdom,4
15597,35,1,324.5700001716614,United Kingdom,4
15415,313,1,559.6100028753281,United Kingdom,4
17531,190,1,296.6999969482422,United Kingdom,4
16546,290,2,787.1499977111816,United Kingdom,4
17899,159,1,154.54999992251396,United Kingdom,4
13325,81,1,675.2999992370605,United Kingdom,4
16849,186,1,124.57000064849854,United Kingdom,4
16830,38,1,325.91000270843506,United Kingdom,4
13614,24,4,1585.4599970579147,United Kingdom,4
14903,21,5,2795.3299855291843,United Kingdom,4
18094,81,7,3017.3000140190125,United Kingdom,4
17673,1,6,1594.9699909090996,United Kingdom,4
14233,49,4,1462.7200002670288,United Kingdom,4
13662,85,3,881.2599983215332,United Kingdom,4
13098,1,28,28882.439951896667,United Kingdom,4
12963,8,8,1856.6299905776978,United Kingdom,4
13895,28,4,2593.069995880127,United Kingdom,4
16616,15,2,500.41999912261963,United Kingdom,4
17341,156,3,682.2900013029575,United Kingdom,4
17674,74,2,551.0400018692017,United Kingdom,4
15815,63,5,2100.5999965667725,United Kingdom,4
13118,19,5,1197.8100010752678,United Kingdom,4
17970,211,1,562.789999961853,United Kingdom,4
12631,57,1,640.499997138977,Finland,1
14339,242,1,309.51999855041504,United Kingdom,4
18228,56,2,779.899998664856,United Kingdom,4
18241,9,17,2073.089994430542,United Kingdom,4
15457,262,1,237.06999760866165,United Kingdom,4
16769,260,1,361.5399980545044,United Kingdom,4
14231,183,3,925.710000038147,United Kingdom,4
12350,310,1,334.4000005722046,Other,0
14067,63,2,374.69999754428864,United Kingdom,4
16092,114,3,817.8599953651428,United Kingdom,4
15722,35,5,2211.210013628006,United Kingdom,4
14418,3,3,1937.2499921917915,United Kingdom,4
18043,24,3,529.2899977564812,United Kingdom,4
12956,306,1,108.07000041007996,United Kingdom,4
12391,21,1,439.65999978780746,Other,0
14916,70,4,1268.9799842834473,United Kingdom,4
14223,92,3,991.1299862861633,United Kingdom,4
13564,144,3,1724.6700191497803,United Kingdom,4
16611,186,1,129.48999977111816,United Kingdom,4
15185,70,1,310.61999893188477,United Kingdom,4
17841,1,124,40519.8398295939,United Kingdom,4
13881,3,20,17159.519989967346,United Kingdom,4
14375,185,1,235.55999866127968,United Kingdom,4
16589,71,3,459.24000358581543,United Kingdom,4
16179,60,1,215.82999992370605,United Kingdom,4
15406,31,2,510.7100004553795,United Kingdom,4
18085,330,2,689.9500017166138,United Kingdom,4
18235,71,3,1796.4799976348877,United Kingdom,4
13536,1,7,3444.3899850547314,United Kingdom,4
14480,11,1,279.04999923706055,United Kingdom,4
16376,8,2,974.9599985778332,United Kingdom,4
16525,2,26,13027.449981689453,United Kingdom,4
15465,19,18,7354.6199378967285,United Kingdom,4
15048,65,4,380.99999713897705,United Kingdom,4
12582,238,2,511.35999965667725,Finland,1
15226,310,1,154.41000175476074,United Kingdom,4
17844,106,1,51.55999946594238,Other,0
12875,143,2,343.2300109863281,United Kingdom,4
18191,261,1,207.79999923706055,United Kingdom,4
13771,64,4,2634.4499917030334,United Kingdom,4
17799,22,10,3039.169979929924,United Kingdom,4
12772,59,1,892.4699959754944,Portugal,1
13467,10,2,1071.9099992513657,United Kingdom,4
17861,3,8,2097.879997164011,United Kingdom,4
12484,32,6,4527.319990634918,Spain,1
12721,31,6,2656.129988670349,France,0
12362,3,10,5226.230002403259,Belgium,1
13385,329,1,534.5700006484985,United Kingdom,4
15115,18,1,340.10999965667725,United Kingdom,4
14778,127,2,730.8600063323975,United Kingdom,4
17523,11,4,652.7400027513504,United Kingdom,4
16725,302,7,758.2699961215258,United Kingdom,4
15472,113,1,371.5599981546402,United Kingdom,4
12620,14,3,1339.4099960327148,France,0
16122,73,4,684.4199969768524,United Kingdom,4
14491,175,2,340.92999935150146,United Kingdom,4
15567,18,1,186.00999546051025,United Kingdom,4
17935,138,2,145.7900007367134,United Kingdom,4
16309,106,2,706.5699996948242,United Kingdom,4
13001,4,13,9785.970007061958,United Kingdom,4
14446,0,4,1010.349998369813,United Kingdom,4
14817,200,2,1110.3399939537048,United Kingdom,4
16744,11,7,1291.9099929630756,United Kingdom,4
15382,14,6,5955.7099714279175,United Kingdom,4
16768,47,3,478.089995265007,United Kingdom,4
16693,68,2,477.8599998950958,United Kingdom,4
14321,10,5,1530.749993801117,United Kingdom,4
15581,120,13,3675.769995212555,United Kingdom,4
15132,18,5,977.9300117492676,United Kingdom,4
16621,51,4,813.480001449585,United Kingdom,4
12923,64,1,172.82000055909157,United Kingdom,4
16370,82,4,1301.9099942445755,United Kingdom,4
13430,18,2,679.4499928951263,United Kingdom,4
18108,254,1,270.9999990463257,United Kingdom,4
16036,87,2,758.9199899435043,United Kingdom,4
15664,50,1,386.4300012588501,United Kingdom,4
17702,30,4,1824.3699822425842,United Kingdom,4
16667,68,2,567.1800007820129,United Kingdom,4
15385,40,1,316.8799982070923,United Kingdom,4
16236,78,1,432.1999912261963,United Kingdom,4
16368,2,2,479.9100036621094,United Kingdom,4
14173,10,4,450.8400000333786,United Kingdom,4
16297,268,1,301.90000104904175,United Kingdom,4
17719,37,15,5396.039981842041,United Kingdom,4
13139,16,7,5064.9399790763855,United Kingdom,4
13577,25,4,1687.5999755859375,United Kingdom,4
13458,7,14,9646.569996833801,United Kingdom,4
14834,17,6,1720.299997329712,United Kingdom,4
13167,18,4,791.3299904465675,United Kingdom,4
17511,2,31,91062.38004624844,United Kingdom,4
12853,134,6,1957.0999927520752,United Kingdom,4
12607,60,1,1579.5099925994873,Other,0
17229,96,2,318.75999331474304,United Kingdom,4
13980,60,1,200.13999938964844,United Kingdom,4
18101,11,2,222.40000027418137,United Kingdom,4
14132,2,11,3586.0299797058105,United Kingdom,4
17873,80,5,1848.9600183963776,United Kingdom,4
16026,43,1,236.09000182151794,United Kingdom,4
15213,318,2,328.34999990463257,United Kingdom,4
15594,15,5,1771.7799940109253,United Kingdom,4
16025,29,1,439.6599941253662,United Kingdom,4
12718,71,1,238.24999904632568,France,0
12504,18,2,482.04999351501465,Germany,0
12534,130,1,1089.179991722107,Germany,0
15969,2,3,666.0999975204468,United Kingdom,4
16848,52,1,281.419997215271,United Kingdom,4
14557,85,1,788.3799915313721,United Kingdom,4
17289,31,3,931.0199958086014,United Kingdom,4
13924,1,6,1838.8500108718872,United Kingdom,4
12668,11,4,3807.1499943733215,Germany,0
17644,1,11,2895.6399825811386,United Kingdom,4
13468,1,37,5704.969975471497,United Kingdom,4
15443,1,7,3213.5899881124496,United Kingdom,4
15396,112,1,288.17999839782715,United Kingdom,4
18040,19,2,357.19999980926514,United Kingdom,4
14307,88,6,2995.720001220703,United Kingdom,4
16529,190,1,455.25000137090683,United Kingdom,4
14180,10,25,4748.520007133484,United Kingdom,4
15410,84,8,3450.8400173187256,United Kingdom,4
15955,24,14,4416.2599720954895,United Kingdom,4
